scenario;keytype;size;unit;items_per_op;raw_block_hash;set3_load_factor;map_load_factor;set3_ns;map_ns;delta_pct;ci_low_pct;ci_high_pct;level;noise_floor_pct;resolved;repeats;validation_runs;inner_loops;block_length;autocorrelation;tie_rate;drift_p_set3;drift_p_map;set3_alloc_bytes;map_alloc_bytes;set3_mallocs;map_mallocs;skipped;seconds;note
dedup-stream;uint64;2097152;ns/event;4194304;true;0.0000;0.0000;29.4772;38.1732;22.780;15.385;25.242;0.950;3.0761;true;11;2;1;1;0.0715;0.0104;0.7301;0.8857;19.669;18.040;0.00001;0.00196;false;19.1;in 50% of A/A runs this setup reported a difference between identical code, well above the 10% expected, treat any confidence from it with suspicion
dedup-stream;string;16384;ns/event;32768;false;0.0000;0.0000;35.8509;34.5516;-3.760;-5.762;-0.351;0.950;2.0296;true;101;10;4;1;0.1876;0.0060;0.9373;0.9744;36.808;26.650;0.00095;0.00241;false;23.7;
dedup-stream;string;2097152;ns/event;4194304;false;0.0000;0.0000;135.9870;125.8299;-8.072;-14.336;-5.004;0.950;1.3816;true;11;2;1;1;0.0392;0.0078;0.6873;0.6250;37.120;26.665;0.00001;0.00196;false;74.9;
dedup-stream;struct3x64;16384;ns/event;32768;true;0.0000;0.0000;33.1837;48.4881;31.563;30.587;32.999;0.950;1.5422;true;101;10;4;5;0.3299;0.0032;0.4592;0.0910;54.005;39.917;0.00101;0.00241;false;25.8;
dedup-stream;struct3x64;2097152;ns/event;4194304;true;0.0000;0.0000;74.5853;123.6501;39.680;37.338;45.658;0.950;1.1242;true;11;2;1;1;0.0555;0.0078;0.8405;0.9771;54.576;40.039;0.00001;0.00196;false;55.4;
lookup-hit30;uint64;16384;ns/lookup;1;true;0.5900;0.4710;7.8033;10.4597;25.397;24.988;25.686;0.950;0.4546;true;101;10;461136;1;0.0738;0.0000;0.0068;0.0713;0.000;0.000;0.00000;0.00000;false;18.8;candidate A drifted during the run, shifting +0.75% from its first half to its second, the machine did not hold still
lookup-hit30;uint64;2097152;ns/lookup;1;true;0.6000;0.4712;13.3271;18.9042;29.502;28.882;30.174;0.950;0.3204;true;101;10;272779;1;0.0638;0.0052;0.9663;0.5865;0.000;0.000;0.00000;0.00000;false;19.9;
lookup-hit30;string;16384;ns/lookup;1;false;0.5912;0.4688;12.7680;14.8100;13.788;13.499;14.026;0.950;0.3915;true;101;10;237819;1;0.0054;0.0050;0.0459;0.6676;0.000;0.000;0.00000;0.00000;false;14.8;candidate A drifted during the run, shifting -0.37% from its first half to its second, the machine did not hold still
lookup-hit30;string;2097152;ns/lookup;1;false;0.5999;0.4688;36.3507;42.0265;13.505;11.373;16.161;0.950;1.8569;true;101;10;112590;5;0.5259;0.0084;0.1841;0.8255;0.000;0.000;0.00000;0.00000;false;18.1;in 30% of A/A runs this setup reported a difference between identical code, well above the 10% expected, treat any confidence from it with suspicion
lookup-hit30;struct3x64;16384;ns/lookup;1;true;0.5915;0.4121;10.7771;14.1634;23.909;23.624;24.186;0.950;0.3670;true;101;10;335036;1;0.0351;0.0000;0.9628;0.4057;0.000;0.000;0.00000;0.00000;false;18.9;
lookup-hit30;struct3x64;2097152;ns/lookup;1;true;0.5999;0.4121;18.9560;27.0314;29.874;28.267;31.725;0.950;0.2921;true;101;10;204292;5;0.3073;0.0054;0.1196;0.0975;0.000;0.000;0.00000;0.00000;false;21.5;
lookup-hit95;uint64;16384;ns/lookup;1;true;0.5894;0.4711;4.6614;6.6852;30.272;29.990;30.470;0.950;0.6839;true;101;10;663900;1;0.0334;0.0000;0.2278;0.1189;0.000;0.000;0.00000;0.00000;false;17.1;
lookup-hit95;uint64;2097152;ns/lookup;1;true;0.5998;0.4712;15.8126;16.2686;2.803;-3.316;9.386;0.950;0.2657;false;101;10;240276;1;0.0394;0.0064;0.1528;0.7610;0.000;0.000;0.00000;0.00000;false;16.9;the interval [-3.32%, 9.39%] includes zero, so a difference in either direction is consistent with these measurements
lookup-hit95;struct3x64;16384;ns/lookup;1;true;0.5915;0.4120;8.6045;12.0946;28.857;28.575;29.160;0.950;0.3038;true;101;10;431292;1;0.0462;0.0028;0.3044;0.3234;0.000;0.000;0.00000;0.00000;false;19.8;
lookup-hit95;struct3x64;2097152;ns/lookup;1;true;0.5999;0.4121;27.4022;33.8868;19.136;5.871;37.421;0.950;0.3766;true;101;10;127143;1;0.1181;0.0032;0.7523;0.3942;0.000;0.000;0.00000;0.00000;false;15.7;
lookup-hit30-eqload;uint64;16384;ns/lookup;1;true;0.3333;0.4710;6.7184;10.3386;35.016;34.729;35.234;0.950;1.2857;true;101;10;528021;1;0.0844;0.0016;0.2348;0.5473;0.000;0.000;0.00000;0.00000;false;20.0;in 50% of A/A runs this setup reported a difference between identical code, well above the 10% expected, treat any confidence from it with suspicion
lookup-hit30-eqload;uint64;2097152;ns/lookup;1;true;0.3392;0.4712;13.1823;18.1537;27.385;26.742;27.787;0.950;0.2705;true;101;10;267481;1;0.0625;0.0036;0.4582;0.2509;0.000;0.000;0.00000;0.00000;false;19.1;
lookup-hit30-eqload;string;16384;ns/lookup;1;false;0.3366;0.4688;11.6548;14.3580;18.827;18.543;19.041;0.950;0.2587;true;101;10;304640;1;-0.0223;0.0020;0.2844;0.4543;0.000;0.000;0.00000;0.00000;false;17.8;
lookup-hit30-eqload;string;2097152;ns/lookup;1;false;0.3375;0.4688;36.7036;42.3406;13.313;11.819;15.604;0.950;0.6808;true;101;10;116911;5;0.5366;0.0034;0.4122;0.0201;0.000;0.000;0.00000;0.00000;false;18.8;candidate B drifted during the run, shifting -3.52% from its first half to its second, the machine did not hold still
lookup-hit30-eqload;struct3x64;16384;ns/lookup;1;true;0.2958;0.4120;9.8822;14.2595;30.698;30.471;31.009;0.950;0.4652;true;101;10;357561;1;0.0501;0.0014;0.0037;0.0017;0.000;0.000;0.00000;0.00000;false;19.2;candidate A drifted during the run, shifting +0.78% from its first half to its second, the machine did not hold still, candidate B drifted during the run, shifting +0.62% from its first half to its second, the machine did not hold still, in 80% of A/A runs this setup reported a difference between identical code, well above the 10% expected, treat any confidence from it with suspicion
lookup-hit30-eqload;struct3x64;2097152;ns/lookup;1;true;0.2967;0.4121;20.1620;27.6222;27.008;25.026;30.262;0.950;0.4706;true;101;10;195904;5;0.3118;0.0026;0.5035;0.8168;0.000;0.000;0.00000;0.00000;false;20.7;in 50% of A/A runs this setup reported a difference between identical code, well above the 10% expected, treat any confidence from it with suspicion
lookup-hit95-eqload;uint64;16384;ns/lookup;1;true;0.3332;0.4712;4.9039;6.5595;25.240;25.017;25.651;0.950;0.4853;true;101;10;669418;1;0.0489;0.0028;0.4919;0.0824;0.000;0.000;0.00000;0.00000;false;17.3;
lookup-hit95-eqload;uint64;2097152;ns/lookup;1;true;0.3392;0.4712;17.4085;16.6076;-4.823;-29.908;16.657;0.950;0.5349;false;101;10;231355;5;0.3351;0.0050;0.2919;0.2033;0.000;0.000;0.00000;0.00000;false;17.3;the interval [-29.91%, 16.66%] includes zero, so a difference in either direction is consistent with these measurements, in 30% of A/A runs this setup reported a difference between identical code, well above the 10% expected, treat any confidence from it with suspicion
lookup-hit95-eqload;struct3x64;16384;ns/lookup;1;true;0.2958;0.4120;8.6181;11.9907;28.127;27.919;28.363;0.950;0.1971;true;101;10;410349;1;0.0631;0.0038;0.0080;0.0090;0.000;0.000;0.00000;0.00000;false;18.9;candidate A drifted during the run, shifting +0.54% from its first half to its second, the machine did not hold still, candidate B drifted during the run, shifting +0.27% from its first half to its second, the machine did not hold still
lookup-hit95-eqload;struct3x64;2097152;ns/lookup;1;true;0.2967;0.4121;33.2455;39.2187;15.230;11.163;21.790;0.950;0.5405;true;101;10;149608;5;0.4205;0.0018;0.2997;0.6817;0.000;0.000;0.00000;0.00000;false;19.3;
sliding-window;uint64;16384;ns/(remove+insert);1;true;0.0000;0.0000;15.9909;37.9518;57.865;57.690;57.947;0.950;0.1814;true;101;10;248548;1;0.0435;0.0020;0.0067;0.0006;335.972;0.000;0.00175;0.00000;false;29.1;candidate A drifted during the run, shifting -0.45% from its first half to its second, the machine did not hold still, candidate B drifted during the run, shifting -0.31% from its first half to its second, the machine did not hold still
sliding-window;uint64;2097152;ns/(remove+insert);1;true;0.0000;0.0000;95.6597;181.1970;47.207;43.445;50.285;0.950;0.7384;true;101;10;53977;5;0.6601;0.0058;0.0549;0.4959;46096.000;0.000;0.00195;0.00000;false;28.4;workload is declared Allocating=false but allocates 46096 bytes per operation, the garbage collection strategy for this row is the wrong one
sliding-window;string;16384;ns/(remove+insert);1;false;0.0000;0.0000;22.5981;46.3836;51.280;51.114;51.385;0.950;0.2154;true;101;10;178511;1;0.0814;0.0004;0.0797;0.7916;683.977;0.000;0.00192;0.00000;false;26.9;
sliding-window;string;2097152;ns/(remove+insert);1;false;0.0000;0.0000;147.0190;240.8582;38.960;38.208;39.734;0.950;0.5264;true;101;10;27985;5;0.6929;0.0080;0.0000;0.0004;0.000;0.000;0.00000;0.00000;false;23.0;candidate A drifted during the run, shifting -2.12% from its first half to its second, the machine did not hold still, candidate B drifted during the run, shifting -0.83% from its first half to its second, the machine did not hold still
churn-fresh;uint64;16384;ns/(remove+insert);1;true;0.0000;0.0000;20.4992;44.4567;53.890;53.483;54.300;0.950;1.4550;true;101;10;222463;1;0.0284;0.0024;0.4017;0.8953;432.611;0.000;0.00225;0.00000;false;33.5;workload is declared Allocating=true but allocates 433 bytes per operation, the garbage collection strategy for this row is the wrong one
churn-fresh;uint64;2097152;ns/(remove+insert);1;true;0.0000;0.0000;116.7768;206.7103;43.507;41.264;47.565;0.950;0.8195;true;101;10;45012;5;0.4848;0.0012;0.1998;0.4737;61945.281;0.000;0.00262;0.00000;false;29.9;
churn-fresh;struct3x64;16384;ns/(remove+insert);1;true;0.0000;0.0000;28.8536;69.8514;58.693;57.906;59.689;0.950;2.0450;true;101;10;155373;1;0.0671;0.0046;0.3807;0.9683;915.831;0.000;0.00176;0.00000;false;34.2;workload is declared Allocating=true but allocates 916 bytes per operation, the garbage collection strategy for this row is the wrong one
churn-fresh;struct3x64;2097152;ns/(remove+insert);1;true;0.0000;0.0000;168.2117;350.1906;51.966;51.625;52.731;0.950;0.6914;true;101;10;25606;5;0.4753;0.0010;0.0052;0.1472;193631.291;0.000;0.00295;0.00000;false;32.6;candidate A drifted during the run, shifting -1.09% from its first half to its second, the machine did not hold still
mixed-index;uint64;16384;ns/operation;1;true;0.0000;0.0000;10.4814;16.7451;37.407;37.279;37.529;0.950;0.2447;true;101;10;378397;1;0.0664;0.0052;0.9077;0.5083;0.000;0.000;0.00000;0.00000;false;23.1;
mixed-index;uint64;2097152;ns/operation;1;true;0.0000;0.0000;68.6628;78.8976;12.972;10.902;14.474;0.950;0.4357;true;101;10;59464;5;0.6740;0.0056;0.0000;0.0019;0.000;0.000;0.00000;0.00000;false;18.6;candidate A drifted during the run, shifting -2.43% from its first half to its second, the machine did not hold still, candidate B drifted during the run, shifting -1.04% from its first half to its second, the machine did not hold still
mixed-index;string;16384;ns/operation;1;false;0.0000;0.0000;18.0561;24.1417;25.208;24.967;25.449;0.950;0.4272;true;101;10;208441;1;-0.0030;0.0024;0.0001;0.0054;0.000;0.000;0.00000;0.00000;false;19.6;candidate A drifted during the run, shifting +0.69% from its first half to its second, the machine did not hold still, candidate B drifted during the run, shifting +0.46% from its first half to its second, the machine did not hold still, in 40% of A/A runs this setup reported a difference between identical code, well above the 10% expected, treat any confidence from it with suspicion
mixed-index;string;2097152;ns/operation;1;false;0.0000;0.0000;127.1991;139.8700;9.059;7.148;10.866;0.950;0.4053;true;101;10;26075;5;0.5736;0.0082;0.0005;0.0031;0.000;0.000;0.00000;0.00000;false;16.1;candidate A drifted during the run, shifting -1.30% from its first half to its second, the machine did not hold still, candidate B drifted during the run, shifting -1.13% from its first half to its second, the machine did not hold still
graph-visited;uint64;16384;ns/edge;64240;true;0.0000;0.0000;9.7183;15.6727;37.992;36.936;39.602;0.950;2.4932;true;101;10;6;5;0.2657;0.0016;0.1729;0.0283;3.891;9.201;0.00005;0.00101;false;24.5;candidate B drifted during the run, shifting -4.62% from its first half to its second, the machine did not hold still
intersect;uint64;16384;ns/probe;16384;true;0.0000;0.0000;16.6431;26.9299;38.199;36.310;39.783;0.950;1.9736;true;101;10;18;5;0.3062;0.0032;0.2089;0.0555;36.755;36.078;0.00031;0.00397;false;30.8;in 30% of A/A runs this setup reported a difference between identical code, well above the 10% expected, treat any confidence from it with suspicion
intersect;uint64;2097152;ns/probe;2097152;true;0.0000;0.0000;40.7157;101.6108;59.930;58.809;61.613;0.950;3.0507;true;11;2;1;1;0.0409;0.0024;0.1276;0.4548;36.008;36.078;0.00000;0.00391;false;21.1;in 50% of A/A runs this setup reported a difference between identical code, well above the 10% expected, treat any confidence from it with suspicion
intersect;string;16384;ns/probe;16384;false;0.0000;0.0000;36.5070;40.6866;10.273;5.936;14.284;0.950;2.4311;true;101;10;12;1;0.1634;0.0000;0.2497;0.0497;68.755;53.328;0.00031;0.00397;false;35.9;candidate B drifted during the run, shifting +0.99% from its first half to its second, the machine did not hold still, in 30% of A/A runs this setup reported a difference between identical code, well above the 10% expected, treat any confidence from it with suspicion
intersect;string;2097152;ns/probe;2097152;false;0.0000;0.0000;105.2659;175.3219;39.959;39.376;40.452;0.950;1.0984;true;11;2;1;1;-0.0287;0.0096;0.6873;0.2502;68.008;53.328;0.00000;0.00391;false;45.3;
iterate;uint64;16384;ns/element;16384;true;0.0000;0.0000;1.7834;6.0580;70.561;70.464;70.676;0.950;0.3654;true;101;10;124;1;0.0779;0.0022;0.0661;0.3492;0.000;0.000;0.00000;0.00000;false;35.7;
iterate;uint64;2097152;ns/element;2097152;true;0.0000;0.0000;2.6989;7.5515;64.260;63.598;64.729;0.950;1.3283;true;51;4;1;1;0.1727;0.0092;0.7369;0.9459;0.000;0.000;0.00000;0.00000;false;10.6;
iterate;string;16384;ns/element;16384;false;0.0000;0.0000;2.0440;6.5566;68.826;68.658;68.983;0.950;0.2327;true;101;10;109;1;0.1449;0.0000;0.0106;0.0048;0.000;0.000;0.00000;0.00000;false;33.6;candidate A drifted during the run, shifting -0.53% from its first half to its second, the machine did not hold still, candidate B drifted during the run, shifting -1.31% from its first half to its second, the machine did not hold still
iterate;string;2097152;ns/element;2097152;false;0.0000;0.0000;17.9457;41.0968;56.333;55.387;57.377;0.950;1.9011;true;11;2;1;1;0.1679;0.0062;0.0473;0.6048;0.000;0.000;0.00000;0.00000;false;9.0;candidate A drifted during the run, shifting -2.39% from its first half to its second, the machine did not hold still, in 50% of A/A runs this setup reported a difference between identical code, well above the 10% expected, treat any confidence from it with suspicion
iterate;struct3x64;16384;ns/element;16384;true;0.0000;0.0000;1.7637;6.3455;72.205;72.121;72.297;0.950;0.3108;true;101;10;127;1;0.1231;0.0008;0.2822;0.5300;0.000;0.000;0.00000;0.00000;false;36.4;in 30% of A/A runs this setup reported a difference between identical code, well above the 10% expected, treat any confidence from it with suspicion
iterate;struct3x64;2097152;ns/element;2097152;true;0.0000;0.0000;3.0522;8.4543;63.898;63.127;64.396;0.950;1.5334;true;51;4;1;1;-0.0373;0.0000;0.4001;0.0763;0.000;0.000;0.00000;0.00000;false;12.1;
